Hour,Generation_Value,Date,Fuel
16,5102.708328,1/29/2021,Nuclear
16,-7.996323,1/29/2021,Other
16,1840.545961,1/29/2021,Solar
16,15817.06313,1/29/2021,Wind
16,17.25205,1/30/2021,Biomass
16,5945.358877,1/30/2021,Coal
16,544.280241,1/30/2021,Gas
16,5151.269405,1/30/2021,Gas-CC
16,58.036171,1/30/2021,Hydro
16,5093.127855,1/30/2021,Nuclear
16,-4.272774,1/30/2021,Other
16,1552.273553,1/30/2021,Solar
16,19181.68241,1/30/2021,Wind
16,18.503996,1/31/2021,Biomass
16,5953.201634,1/31/2021,Coal
16,477.738813,1/31/2021,Gas
16,8089.586074,1/31/2021,Gas-CC
16,58.286319,1/31/2021,Hydro
16,5092.063027,1/31/2021,Nuclear
16,-11.292108,1/31/2021,Other
16,4884.11094,1/31/2021,Solar
16,12280.01353,1/31/2021,Wind
14,17.90907,1/1/2021,Biomass
14,7272.040324,1/1/2021,Coal
14,1382.160446,1/1/2021,Gas
14,17703.82726,1/1/2021,Gas-CC
14,11.035472,1/1/2021,Hydro
14,5108.074581,1/1/2021,Nuclear
14,-2.002855,1/1/2021,Other
14,2856.706577,1/1/2021,Solar
14,8971.226286,1/1/2021,Wind
14,18.855272,1/2/2021,Biomass
14,5860.203806,1/2/2021,Coal
14,1225.25521,1/2/2021,Gas
14,13758.81716,1/2/2021,Gas-CC
14,11.613569,1/2/2021,Hydro
14,5108.85489,1/2/2021,Nuclear
14,-11.172879,1/2/2021,Other
14,3577.183517,1/2/2021,Solar
14,9086.33127,1/2/2021,Wind
14,19.243248,1/3/2021,Biomass
14,7712.653456,1/3/2021,Coal
14,711.649826,1/3/2021,Gas
14,14935.87114,1/3/2021,Gas-CC
14,11.911033,1/3/2021,Hydro
14,5108.867796,1/3/2021,Nuclear
14,-4.824206,1/3/2021,Other
14,3613.998793,1/3/2021,Solar
14,4605.381733,1/3/2021,Wind
14,18.259389,1/4/2021,Biomass
14,6799.232278,1/4/2021,Coal
14,998.412718,1/4/2021,Gas
14,15845.51766,1/4/2021,Gas-CC
14,12.009543,1/4/2021,Hydro
14,5115.231079,1/4/2021,Nuclear
14,3.764061,1/4/2021,Other
14,3582.749159,1/4/2021,Solar
14,6891.739613,1/4/2021,Wind
14,21.92686,1/5/2021,Biomass
14,7214.877056,1/5/2021,Coal
14,496.468015,1/5/2021,Gas
14,10240.89154,1/5/2021,Gas-CC
14,15.030778,1/5/2021,Hydro
14,5115.369708,1/5/2021,Nuclear
14,-3.145563,1/5/2021,Other
14,3257.603109,1/5/2021,Solar
14,12860.13787,1/5/2021,Wind
14,21.838818,1/6/2021,Biomass
14,6312.230971,1/6/2021,Coal
14,559.936622,1/6/2021,Gas
14,7180.055343,1/6/2021,Gas-CC
14,13.920707,1/6/2021,Hydro
14,5120.277937,1/6/2021,Nuclear
14,5.449281,1/6/2021,Other
14,1088.692922,1/6/2021,Solar
14,20133.77889,1/6/2021,Wind
14,21.012845,1/7/2021,Biomass
14,11114.65201,1/7/2021,Coal
14,1006.732926,1/7/2021,Gas
14,16181.02595,1/7/2021,Gas-CC
14,13.413268,1/7/2021,Hydro
14,5112.176785,1/7/2021,Nuclear
14,16.080471,1/7/2021,Other
14,3867.147954,1/7/2021,Solar
14,4535.679136,1/7/2021,Wind
14,22.958853,1/8/2021,Biomass
14,12382.33006,1/8/2021,Coal
14,1716.576146,1/8/2021,Gas
14,19246.99287,1/8/2021,Gas-CC
14,14.909853,1/8/2021,Hydro
14,5110.112554,1/8/2021,Nuclear
14,-1.602956,1/8/2021,Other
14,3223.724219,1/8/2021,Solar
14,1578.834558,1/8/2021,Wind
14,21.396657,1/9/2021,Biomass
14,11641.54074,1/9/2021,Coal
14,1223.314054,1/9/2021,Gas
14,18236.60562,1/9/2021,Gas-CC
14,15.66649,1/9/2021,Hydro
14,5109.512046,1/9/2021,Nuclear
14,-2.406786,1/9/2021,Other
14,1367.354921,1/9/2021,Solar
14,3913.304411,1/9/2021,Wind
14,22.10232,1/10/2021,Biomass
14,11284.48807,1/10/2021,Coal
14,3706.168114,1/10/2021,Gas
14,22477.27601,1/10/2021,Gas-CC
14,16.303169,1/10/2021,Hydro
14,5109.692865,1/10/2021,Nuclear
14,-0.295409,1/10/2021,Other
14,874.577342,1/10/2021,Solar
14,8581.219689,1/10/2021,Wind
14,20.223868,1/11/2021,Biomass
14,11370.46616,1/11/2021,Coal
14,3665.131357,1/11/2021,Gas
14,23486.43651,1/11/2021,Gas-CC
14,17.108876,1/11/2021,Hydro
14,5115.285899,1/11/2021,Nuclear
14,3.037564,1/11/2021,Other
14,2484.421034,1/11/2021,Solar
14,3204.093499,1/11/2021,Wind
14,18.160108,1/12/2021,Biomass
14,11366.23332,1/12/2021,Coal
14,2019.291191,1/12/2021,Gas
14,20385.90891,1/12/2021,Gas-CC
14,5.930791,1/12/2021,Hydro
14,5119.382799,1/12/2021,Nuclear
14,-2.161063,1/12/2021,Other
14,3879.170683,1/12/2021,Solar
14,2689.062246,1/12/2021,Wind
14,21.977747,1/13/2021,Biomass
14,10366.68133,1/13/2021,Coal
14,1244.670923,1/13/2021,Gas
14,11861.57657,1/13/2021,Gas-CC
14,11.394378,1/13/2021,Hydro
14,5124.396134,1/13/2021,Nuclear
14,4.197242,1/13/2021,Other
14,4040.323832,1/13/2021,Solar
14,8698.136548,1/13/2021,Wind
14,19.80132,1/14/2021,Biomass
14,6330.896701,1/14/2021,Coal
14,975.530573,1/14/2021,Gas
14,7149.85289,1/14/2021,Gas-CC
14,11.2832,1/14/2021,Hydro
14,5120.904476,1/14/2021,Nuclear
14,-7.451845,1/14/2021,Other
14,1401.12075,1/14/2021,Solar
14,19128.23125,1/14/2021,Wind
14,15.850231,1/15/2021,Biomass
14,7877.130494,1/15/2021,Coal
14,1119.447966,1/15/2021,Gas
14,8617.71905,1/15/2021,Gas-CC
14,57.890438,1/15/2021,Hydro
14,5120.6141,1/15/2021,Nuclear
14,-4.426852,1/15/2021,Other
14,4293.778946,1/15/2021,Solar
14,16428.01888,1/15/2021,Wind
14,21.551255,1/16/2021,Biomass
14,10426.48908,1/16/2021,Coal
14,1168.647959,1/16/2021,Gas
14,14193.56294,1/16/2021,Gas-CC
14,57.742466,1/16/2021,Hydro
14,5122.166371,1/16/2021,Nuclear
14,-7.468482,1/16/2021,Other
14,3853.471801,1/16/2021,Solar
14,4273.306042,1/16/2021,Wind
14,19.373822,1/17/2021,Biomass
14,10334.08123,1/17/2021,Coal
14,643.636244,1/17/2021,Gas
14,15214.95682,1/17/2021,Gas-CC
14,55.964557,1/17/2021,Hydro
14,5121.556919,1/17/2021,Nuclear
14,-2.135564,1/17/2021,Other
14,4022.541395,1/17/2021,Solar
14,1580.586741,1/17/2021,Wind
14,20.409598,1/18/2021,Biomass
14,8382.611426,1/18/2021,Coal
14,650.755067,1/18/2021,Gas
14,7441.19166,1/18/2021,Gas-CC
14,54.696384,1/18/2021,Hydro
14,5119.17951,1/18/2021,Nuclear
14,-0.917255,1/18/2021,Other
14,3916.544493,1/18/2021,Solar
14,14366.45912,1/18/2021,Wind
14,22.425742,1/19/2021,Biomass
14,7721.69448,1/19/2021,Coal
14,800.489341,1/19/2021,Gas
14,7016.998184,1/19/2021,Gas-CC
14,56.034234,1/19/2021,Hydro
14,5119.829885,1/19/2021,Nuclear
14,-3.963726,1/19/2021,Other
14,1231.70365,1/19/2021,Solar
14,19890.6519,1/19/2021,Wind
14,18.04232,1/20/2021,Biomass
14,10772.53665,1/20/2021,Coal
14,1435.220898,1/20/2021,Gas
14,18071.82958,1/20/2021,Gas-CC
14,53.240016,1/20/2021,Hydro
14,5124.116257,1/20/2021,Nuclear
14,-10.459799,1/20/2021,Other
14,1702.778103,1/20/2021,Solar
14,5896.378566,1/20/2021,Wind
14,18.851048,1/21/2021,Biomass
14,10539.51873,1/21/2021,Coal
14,1788.906096,1/21/2021,Gas
14,19266.22873,1/21/2021,Gas-CC
14,51.665022,1/21/2021,Hydro
14,5113.469005,1/21/2021,Nuclear
14,-8.49188,1/21/2021,Other
14,1386.762854,1/21/2021,Solar
14,2702.871777,1/21/2021,Wind
14,21.549316,1/22/2021,Biomass
14,10349.95338,1/22/2021,Coal
14,1736.544984,1/22/2021,Gas
14,19137.06241,1/22/2021,Gas-CC
14,52.249619,1/22/2021,Hydro
14,5108.44035,1/22/2021,Nuclear
14,-1.763543,1/22/2021,Other
14,3398.720523,1/22/2021,Solar
14,1013.112394,1/22/2021,Wind
14,22.605874,1/23/2021,Biomass
14,10662.08106,1/23/2021,Coal
14,554.665423,1/23/2021,Gas
14,13168.4957,1/23/2021,Gas-CC
14,52.260912,1/23/2021,Hydro
14,5100.42802,1/23/2021,Nuclear
14,-4.679444,1/23/2021,Other
14,2841.906986,1/23/2021,Solar
14,7020.465332,1/23/2021,Wind
14,21.319147,1/24/2021,Biomass
14,8863.236759,1/24/2021,Coal
14,686.228978,1/24/2021,Gas
14,11773.77017,1/24/2021,Gas-CC
14,53.932419,1/24/2021,Hydro
14,5098.587776,1/24/2021,Nuclear
14,-5.163697,1/24/2021,Other
14,2344.409215,1/24/2021,Solar
14,10359.24084,1/24/2021,Wind
14,21.983579,1/25/2021,Biomass
14,7276.953032,1/25/2021,Coal
14,1010.457009,1/25/2021,Gas
14,8952.136445,1/25/2021,Gas-CC
14,56.587631,1/25/2021,Hydro
14,5082.541077,1/25/2021,Nuclear
14,-17.389236,1/25/2021,Other
14,2381.475039,1/25/2021,Solar
14,16370.42075,1/25/2021,Wind
14,21.765009,1/26/2021,Biomass
14,8748.226773,1/26/2021,Coal
14,1615.000592,1/26/2021,Gas
14,17958.98592,1/26/2021,Gas-CC
14,52.886102,1/26/2021,Hydro
14,5103.521593,1/26/2021,Nuclear
14,-11.835794,1/26/2021,Other
14,4155.186007,1/26/2021,Solar
14,2575.239781,1/26/2021,Wind
14,18.927079,1/27/2021,Biomass
14,5965.865218,1/27/2021,Coal
14,1180.504409,1/27/2021,Gas
14,15240.2269,1/27/2021,Gas-CC
14,52.962433,1/27/2021,Hydro
14,5100.919631,1/27/2021,Nuclear
14,-8.290273,1/27/2021,Other
14,4626.581404,1/27/2021,Solar
14,8357.627157,1/27/2021,Wind
14,16.410954,1/28/2021,Biomass
14,8874.522942,1/28/2021,Coal
14,1490.986293,1/28/2021,Gas
14,15767.52516,1/28/2021,Gas-CC
14,49.351021,1/28/2021,Hydro
14,5096.529168,1/28/2021,Nuclear
14,-11.81192,1/28/2021,Other
14,3902.663262,1/28/2021,Solar
14,6945.861316,1/28/2021,Wind
14,21.911392,1/29/2021,Biomass
14,6891.209917,1/29/2021,Coal
14,775.616881,1/29/2021,Gas
14,8601.059236,1/29/2021,Gas-CC
14,55.389451,1/29/2021,Hydro
14,5102.391734,1/29/2021,Nuclear
14,-3.061346,1/29/2021,Other
14,3234.035656,1/29/2021,Solar
14,15527.07065,1/29/2021,Wind
14,21.525217,1/30/2021,Biomass
14,5428.072222,1/30/2021,Coal
14,511.501243,1/30/2021,Gas
14,5133.121897,1/30/2021,Gas-CC
14,58.08568,1/30/2021,Hydro
14,5098.961452,1/30/2021,Nuclear
14,-8.064689,1/30/2021,Other
14,1964.073244,1/30/2021,Solar
14,19793.80641,1/30/2021,Wind
14,18.503391,1/31/2021,Biomass
14,6605.396773,1/31/2021,Coal
14,482.349893,1/31/2021,Gas
14,7438.653041,1/31/2021,Gas-CC
14,58.209611,1/31/2021,Hydro
14,5092.270052,1/31/2021,Nuclear
14,-7.647647,1/31/2021,Other
14,4453.227187,1/31/2021,Solar
14,13583.13898,1/31/2021,Wind
13,19.126485,1/1/2021,Biomass
13,7011.972474,1/1/2021,Coal
13,1416.363277,1/1/2021,Gas
13,17762.95724,1/1/2021,Gas-CC
13,10.107869,1/1/2021,Hydro
13,5107.467537,1/1/2021,Nuclear
13,-0.541327,1/1/2021,Other
13,2926.682842,1/1/2021,Solar
13,10043.64659,1/1/2021,Wind
13,18.796237,1/2/2021,Biomass
13,6219.331665,1/2/2021,Coal
13,1383.35292,1/2/2021,Gas
13,15991.23817,1/2/2021,Gas-CC
13,10.686844,1/2/2021,Hydro
13,5109.071129,1/2/2021,Nuclear
13,-0.629218,1/2/2021,Other
13,3526.6304,1/2/2021,Solar
13,8000.087433,1/2/2021,Wind
13,19.305083,1/3/2021,Biomass
13,8040.551514,1/3/2021,Coal
13,711.69662,1/3/2021,Gas
13,14975.52372,1/3/2021,Gas-CC
13,10.870651,1/3/2021,Hydro
13,5108.875314,1/3/2021,Nuclear
13,-6.71449,1/3/2021,Other
13,3562.169492,1/3/2021,Solar
13,5505.452465,1/3/2021,Wind
13,18.109881,1/4/2021,Biomass
13,6754.26849,1/4/2021,Coal
13,1080.324741,1/4/2021,Gas
13,15658.17571,1/4/2021,Gas-CC
13,12.052503,1/4/2021,Hydro
13,5115.444372,1/4/2021,Nuclear
13,8.399344,1/4/2021,Other
13,3513.884891,1/4/2021,Solar
13,7654.255845,1/4/2021,Wind
13,17.934047,1/5/2021,Biomass
13,7423.700623,1/5/2021,Coal
13,508.190831,1/5/2021,Gas
13,12111.19923,1/5/2021,Gas-CC
13,15.051206,1/5/2021,Hydro
13,5114.890814,1/5/2021,Nuclear
13,5.740629,1/5/2021,Other
13,3129.489789,1/5/2021,Solar
13,11452.68727,1/5/2021,Wind
13,21.867597,1/6/2021,Biomass
13,6567.765248,1/6/2021,Coal
13,561.45665,1/6/2021,Gas
13,7152.988775,1/6/2021,Gas-CC
13,14.000411,1/6/2021,Hydro
13,5119.463339,1/6/2021,Nuclear
13,9.518326,1/6/2021,Other
13,1229.553369,1/6/2021,Solar
13,20104.81554,1/6/2021,Wind
13,16.332304,1/7/2021,Biomass
13,11839.91443,1/7/2021,Coal
13,963.272241,1/7/2021,Gas
13,16031.02588,1/7/2021,Gas-CC
13,21.06185,1/7/2021,Hydro
13,5111.265325,1/7/2021,Nuclear
13,0.712816,1/7/2021,Other
13,3793.291459,1/7/2021,Solar
13,4814.051068,1/7/2021,Wind
13,22.46937,1/8/2021,Biomass
13,12789.25223,1/8/2021,Coal
13,1761.782203,1/8/2021,Gas
13,19974.12689,1/8/2021,Gas-CC
13,14.927799,1/8/2021,Hydro
13,5108.793827,1/8/2021,Nuclear
13,4.629403,1/8/2021,Other
13,3098.261537,1/8/2021,Solar
13,2036.08346,1/8/2021,Wind
13,23.264016,1/9/2021,Biomass
13,11674.18354,1/9/2021,Coal
13,1385.041247,1/9/2021,Gas
13,19048.1925,1/9/2021,Gas-CC
13,15.669068,1/9/2021,Hydro
13,5109.470303,1/9/2021,Nuclear
13,-11.840555,1/9/2021,Other
13,1401.555011,1/9/2021,Solar
13,4275.97236,1/9/2021,Wind
13,22.367947,1/10/2021,Biomass
13,11253.87588,1/10/2021,Coal
13,3362.94649,1/10/2021,Gas
13,22503.50329,1/10/2021,Gas-CC
13,34.668056,1/10/2021,Hydro
13,5110.365629,1/10/2021,Nuclear
13,-4.050896,1/10/2021,Other
13,758.94258,1/10/2021,Solar
13,8966.468544,1/10/2021,Wind
13,18.889682,1/11/2021,Biomass
13,12065.52137,1/11/2021,Coal
13,3834.812321,1/11/2021,Gas
13,23871.14552,1/11/2021,Gas-CC
13,33.912142,1/11/2021,Hydro
13,5114.714545,1/11/2021,Nuclear
13,2.784443,1/11/2021,Other
13,2346.321239,1/11/2021,Solar
13,3673.247629,1/11/2021,Wind
13,18.112387,1/12/2021,Biomass
13,11916.26793,1/12/2021,Coal
13,2355.678537,1/12/2021,Gas
13,21299.79817,1/12/2021,Gas-CC
13,5.708481,1/12/2021,Hydro
13,5118.074475,1/12/2021,Nuclear
13,-3.179327,1/12/2021,Other
13,3710.785389,1/12/2021,Solar
13,2722.797327,1/12/2021,Wind
13,21.641658,1/13/2021,Biomass
13,11475.706,1/13/2021,Coal
13,1222.529349,1/13/2021,Gas
13,13408.14199,1/13/2021,Gas-CC
13,11.600764,1/13/2021,Hydro
13,5126.277919,1/13/2021,Nuclear
13,-3.655943,1/13/2021,Other
13,3954.591132,1/13/2021,Solar
13,8183.951745,1/13/2021,Wind
13,19.266554,1/14/2021,Biomass
13,7001.693694,1/14/2021,Coal
13,955.566984,1/14/2021,Gas
13,7143.290245,1/14/2021,Gas-CC
13,11.267299,1/14/2021,Hydro
13,5120.928097,1/14/2021,Nuclear
13,-1.106616,1/14/2021,Other
13,1316.521329,1/14/2021,Solar
13,19673.20687,1/14/2021,Wind
13,16.38425,1/15/2021,Biomass
13,8395.52945,1/15/2021,Coal
13,1146.978099,1/15/2021,Gas
13,8764.188218,1/15/2021,Gas-CC
13,60.152229,1/15/2021,Hydro
13,5121.753493,1/15/2021,Nuclear
13,-5.551125,1/15/2021,Other
13,4217.478042,1/15/2021,Solar
13,17029.74952,1/15/2021,Wind
13,21.619947,1/16/2021,Biomass
13,10926.95496,1/16/2021,Coal
13,1633.311307,1/16/2021,Gas
13,15711.38451,1/16/2021,Gas-CC
13,56.673929,1/16/2021,Hydro
13,5122.172243,1/16/2021,Nuclear
13,-3.489401,1/16/2021,Other
13,4032.020845,1/16/2021,Solar
13,3392.169681,1/16/2021,Wind
13,20.066702,1/17/2021,Biomass
13,10499.37138,1/17/2021,Coal
13,660.980388,1/17/2021,Gas
13,15590.53989,1/17/2021,Gas-CC
13,55.975422,1/17/2021,Hydro
13,5121.244709,1/17/2021,Nuclear
13,-2.457275,1/17/2021,Other
13,3869.174605,1/17/2021,Solar
13,2497.836735,1/17/2021,Wind
13,19.752227,1/18/2021,Biomass
13,7999.226789,1/18/2021,Coal
13,601.849647,1/18/2021,Gas
13,8001.602933,1/18/2021,Gas-CC
13,54.887404,1/18/2021,Hydro
13,5119.768739,1/18/2021,Nuclear
13,-2.77369,1/18/2021,Other
13,3836.565076,1/18/2021,Solar
13,15740.4875,1/18/2021,Wind
13,21.771656,1/19/2021,Biomass
13,7876.420744,1/19/2021,Coal
13,792.106732,1/19/2021,Gas
13,6609.230536,1/19/2021,Gas-CC
13,56.408678,1/19/2021,Hydro
13,5120.018556,1/19/2021,Nuclear
13,-0.954576,1/19/2021,Other
13,1108.642412,1/19/2021,Solar
13,20239.6408,1/19/2021,Wind
13,18.24084,1/20/2021,Biomass
13,10831.62569,1/20/2021,Coal
13,1775.609068,1/20/2021,Gas
13,18532.49105,1/20/2021,Gas-CC
13,53.202152,1/20/2021,Hydro
13,5126.538405,1/20/2021,Nuclear
13,-3.204836,1/20/2021,Other
13,1499.104912,1/20/2021,Solar
13,5727.335917,1/20/2021,Wind
13,17.160949,1/21/2021,Biomass
13,10549.78926,1/21/2021,Coal
13,1728.262945,1/21/2021,Gas
13,18953.92583,1/21/2021,Gas-CC
13,51.426168,1/21/2021,Hydro
13,5110.677391,1/21/2021,Nuclear
13,10.008579,1/21/2021,Other
13,1249.677968,1/21/2021,Solar
13,3360.467145,1/21/2021,Wind
13,21.330211,1/22/2021,Biomass
13,10239.13587,1/22/2021,Coal
13,1771.169182,1/22/2021,Gas
13,18868.13923,1/22/2021,Gas-CC
13,52.409939,1/22/2021,Hydro
13,5110.417611,1/22/2021,Nuclear
13,-4.657093,1/22/2021,Other
13,3335.446525,1/22/2021,Solar
13,1397.862484,1/22/2021,Wind
13,21.808233,1/23/2021,Biomass
13,10985.88671,1/23/2021,Coal
13,553.155259,1/23/2021,Gas
13,13930.5184,1/23/2021,Gas-CC
13,52.205825,1/23/2021,Hydro
13,5100.045146,1/23/2021,Nuclear
13,-0.931922,1/23/2021,Other
13,2807.620715,1/23/2021,Solar
13,6607.570974,1/23/2021,Wind
13,21.628606,1/24/2021,Biomass
13,8757.718251,1/24/2021,Coal
13,690.819214,1/24/2021,Gas
13,11612.32531,1/24/2021,Gas-CC
13,53.974734,1/24/2021,Hydro
13,5099.091607,1/24/2021,Nuclear
13,-2.10878,1/24/2021,Other
13,2594.774707,1/24/2021,Solar
13,10244.03566,1/24/2021,Wind
13,21.438157,1/25/2021,Biomass
13,7475.64955,1/25/2021,Coal
13,988.63791,1/25/2021,Gas
13,8624.495055,1/25/2021,Gas-CC
13,55.855746,1/25/2021,Hydro
13,5082.209474,1/25/2021,Nuclear
13,-14.195622,1/25/2021,Other
13,2317.238337,1/25/2021,Solar
13,16817.76899,1/25/2021,Wind
13,21.087877,1/26/2021,Biomass
13,8752.449662,1/26/2021,Coal
13,1623.970679,1/26/2021,Gas
13,17812.98703,1/26/2021,Gas-CC
13,52.361144,1/26/2021,Hydro
13,5104.229837,1/26/2021,Nuclear
13,2.542876,1/26/2021,Other
13,4210.021732,1/26/2021,Solar
13,3097.56785,1/26/2021,Wind
13,16.581058,1/27/2021,Biomass
13,5519.288989,1/27/2021,Coal
13,1196.028778,1/27/2021,Gas
13,13928.20997,1/27/2021,Gas-CC
13,52.925463,1/27/2021,Hydro
13,5107.86541,1/27/2021,Nuclear
13,-2.016297,1/27/2021,Other
13,4554.7463,1/27/2021,Solar
13,10845.68374,1/27/2021,Wind
13,17.521263,1/28/2021,Biomass
13,9504.356264,1/28/2021,Coal
13,1492.393118,1/28/2021,Gas
13,16975.06254,1/28/2021,Gas-CC
13,49.195111,1/28/2021,Hydro
13,5095.96173,1/28/2021,Nuclear
13,-17.34503,1/28/2021,Other
13,3672.40264,1/28/2021,Solar
13,6747.308162,1/28/2021,Wind
13,21.230102,1/29/2021,Biomass
13,7209.292956,1/29/2021,Coal
13,803.35967,1/29/2021,Gas
13,9572.16673,1/29/2021,Gas-CC
13,62.829819,1/29/2021,Hydro
13,5098.122776,1/29/2021,Nuclear
13,-4.323988,1/29/2021,Other
13,3321.741712,1/29/2021,Solar
13,15185.75872,1/29/2021,Wind
13,21.806933,1/30/2021,Biomass
13,5241.117804,1/30/2021,Coal
13,557.92801,1/30/2021,Gas
13,4874.470364,1/30/2021,Gas-CC
13,65.595581,1/30/2021,Hydro
13,5099.450912,1/30/2021,Nuclear
13,-6.416481,1/30/2021,Other
13,2315.034942,1/30/2021,Solar
13,20605.3609,1/30/2021,Wind
13,18.502848,1/31/2021,Biomass
13,6563.907664,1/31/2021,Coal
13,482.754175,1/31/2021,Gas
13,7223.245208,1/31/2021,Gas-CC
13,58.26767,1/31/2021,Hydro
13,5092.807633,1/31/2021,Nuclear
13,0.704961,1/31/2021,Other
13,4414.520499,1/31/2021,Solar
13,14592.41239,1/31/2021,Wind
1,19.163907,1/1/2021,Biomass
1,6226.403543,1/1/2021,Coal
1,1264.612197,1/1/2021,Gas
1,16947.27655,1/1/2021,Gas-CC
1,35.600353,1/1/2021,Hydro
1,5103.196339,1/1/2021,Nuclear
1,0.022213,1/1/2021,Other
1,0.000512,1/1/2021,Solar
1,13984.76202,1/1/2021,Wind
1,19.104059,1/2/2021,Biomass
1,9920.97549,1/2/2021,Coal
1,1032.673432,1/2/2021,Gas
1,21339.83519,1/2/2021,Gas-CC
1,35.832134,1/2/2021,Hydro
1,5105.712158,1/2/2021,Nuclear
1,-3.74912,1/2/2021,Other
1,0.008767,1/2/2021,Solar
1,3990.964357,1/2/2021,Wind
1,18.506166,1/3/2021,Biomass
1,6107.287651,1/3/2021,Coal
1,559.725978,1/3/2021,Gas
1,12150.12819,1/3/2021,Gas-CC
1,36.316022,1/3/2021,Hydro
1,5109.455168,1/3/2021,Nuclear
1,-1.796097,1/3/2021,Other
1,0.010307,1/3/2021,Solar
1,16421.54665,1/3/2021,Wind
1,18.45491,1/4/2021,Biomass
1,5732.877849,1/4/2021,Coal
1,516.507372,1/4/2021,Gas
1,10267.31779,1/4/2021,Gas-CC
1,32.225286,1/4/2021,Hydro
1,5113.401345,1/4/2021,Nuclear
1,0.586528,1/4/2021,Other
1,0.010462,1/4/2021,Solar
1,14132.16231,1/4/2021,Wind
1,16.998973,1/5/2021,Biomass
1,8361.574541,1/5/2021,Coal
1,502.955084,1/5/2021,Gas
1,16444.77492,1/5/2021,Gas-CC
1,36.710277,1/5/2021,Hydro
1,5122.333946,1/5/2021,Nuclear
1,-0.826126,1/5/2021,Other
1,0.010055,1/5/2021,Solar
1,4528.482918,1/5/2021,Wind
1,21.348043,1/6/2021,Biomass
1,4974.827423,1/6/2021,Coal
1,462.519865,1/6/2021,Gas
1,4253.810739,1/6/2021,Gas-CC
1,12.216743,1/6/2021,Hydro
1,5115.279489,1/6/2021,Nuclear
1,0.445204,1/6/2021,Other
1,0.00139,1/6/2021,Solar
1,18866.81558,1/6/2021,Wind
1,18.910316,1/7/2021,Biomass
1,7897.828847,1/7/2021,Coal
1,531.634798,1/7/2021,Gas
1,6037.989352,1/7/2021,Gas-CC
1,10.709194,1/7/2021,Hydro
1,5110.034202,1/7/2021,Nuclear
1,-1.073193,1/7/2021,Other
1,0.000987,1/7/2021,Solar
1,17107.97616,1/7/2021,Wind
1,22.829656,1/8/2021,Biomass
1,10192.99214,1/8/2021,Coal
1,598.509766,1/8/2021,Gas
1,15310.35728,1/8/2021,Gas-CC
1,13.761327,1/8/2021,Hydro
1,5113.278696,1/8/2021,Nuclear
1,-2.100306,1/8/2021,Other
1,0.00094,1/8/2021,Solar
1,7837.101748,1/8/2021,Wind
1,21.639634,1/9/2021,Biomass
1,12185.57303,1/9/2021,Coal
1,777.431591,1/9/2021,Gas
1,21273.18009,1/9/2021,Gas-CC
1,12.804389,1/9/2021,Hydro
1,5109.12901,1/9/2021,Nuclear
1,-3.907016,1/9/2021,Other
1,0.000284,1/9/2021,Solar
1,3943.305714,1/9/2021,Wind
1,23.385106,1/10/2021,Biomass
1,8890.183139,1/10/2021,Coal
1,701.598318,1/10/2021,Gas
1,15421.97838,1/10/2021,Gas-CC
1,12.698219,1/10/2021,Hydro
1,5109.024617,1/10/2021,Nuclear
1,-2.662325,1/10/2021,Other
1,0.000335,1/10/2021,Solar
1,10531.6858,1/10/2021,Wind
1,21.331464,1/11/2021,Biomass
1,10786.88863,1/11/2021,Coal
1,1739.139948,1/11/2021,Gas
1,21846.03369,1/11/2021,Gas-CC
1,16.548388,1/11/2021,Hydro
1,5106.081613,1/11/2021,Nuclear
1,-2.024431,1/11/2021,Other
1,0.000298,1/11/2021,Solar
1,7187.937368,1/11/2021,Wind
1,20.880248,1/12/2021,Biomass
1,11590.01722,1/12/2021,Coal
1,3328.018967,1/12/2021,Gas
1,22843.51546,1/12/2021,Gas-CC
1,16.723959,1/12/2021,Hydro
1,5114.654263,1/12/2021,Nuclear
1,-0.88564,1/12/2021,Other
1,0.000322,1/12/2021,Solar
1,4480.074398,1/12/2021,Wind
1,20.271692,1/13/2021,Biomass
1,8545.221961,1/13/2021,Coal
1,979.075388,1/13/2021,Gas
1,15454.12076,1/13/2021,Gas-CC
1,30.754844,1/13/2021,Hydro
1,5120.256878,1/13/2021,Nuclear
1,-8.801068,1/13/2021,Other
1,0.000295,1/13/2021,Solar
1,13926.82351,1/13/2021,Wind
1,22.547578,1/14/2021,Biomass
1,8817.388431,1/14/2021,Coal
1,942.634629,1/14/2021,Gas
1,5783.614301,1/14/2021,Gas-CC
1,28.729228,1/14/2021,Hydro
1,5117.852977,1/14/2021,Nuclear
1,-1.125372,1/14/2021,Other
1,0.000608,1/14/2021,Solar
1,19343.72833,1/14/2021,Wind
1,20.213267,1/15/2021,Biomass
1,9435.341462,1/15/2021,Coal
1,779.779665,1/15/2021,Gas
1,10024.34898,1/15/2021,Gas-CC
1,77.092101,1/15/2021,Hydro
1,5119.459866,1/15/2021,Nuclear
1,-5.625231,1/15/2021,Other
1,0.000639,1/15/2021,Solar
1,13006.90553,1/15/2021,Wind
1,20.350213,1/16/2021,Biomass
1,10745.35246,1/16/2021,Coal
1,1019.989803,1/16/2021,Gas
1,14291.80404,1/16/2021,Gas-CC
1,83.40249,1/16/2021,Hydro
1,5120.982382,1/16/2021,Nuclear
1,-1.801068,1/16/2021,Other
