Hour,Generation_Value,Date,Fuel
15,4524.776489,3/21/2020,Gas
15,17373.46566,3/21/2020,Gas-CC
15,212.305077,3/21/2020,Hydro
15,3740.393502,3/21/2020,Nuclear
15,-0.747983,3/21/2020,Other
15,682.342427,3/21/2020,Solar
15,2892.398159,3/21/2020,Wind
15,39.416141,3/22/2020,Biomass
15,7288.390516,3/22/2020,Coal
15,3103.6044,3/22/2020,Gas
15,16590.68826,3/22/2020,Gas-CC
15,241.807932,3/22/2020,Hydro
15,3740.1014,3/22/2020,Nuclear
15,-13.722523,3/22/2020,Other
15,2159.673759,3/22/2020,Solar
15,3917.503485,3/22/2020,Wind
15,35.894435,3/23/2020,Biomass
15,8193.923878,3/23/2020,Coal
15,6283.410201,3/23/2020,Gas
15,15938.94966,3/23/2020,Gas-CC
15,166.213692,3/23/2020,Hydro
15,3738.775889,3/23/2020,Nuclear
15,-3.684275,3/23/2020,Other
15,2288.034021,3/23/2020,Solar
15,5814.048308,3/23/2020,Wind
15,35.961615,3/24/2020,Biomass
15,8265.463086,3/24/2020,Coal
15,6847.703141,3/24/2020,Gas
15,16678.57218,3/24/2020,Gas-CC
15,162.166702,3/24/2020,Hydro
15,3738.113134,3/24/2020,Nuclear
15,-0.416523,3/24/2020,Other
15,2627.765453,3/24/2020,Solar
15,8538.927849,3/24/2020,Wind
15,35.409864,3/25/2020,Biomass
15,8368.540924,3/25/2020,Coal
15,5163.881697,3/25/2020,Gas
15,17392.11772,3/25/2020,Gas-CC
15,160.873249,3/25/2020,Hydro
15,3735.060495,3/25/2020,Nuclear
15,10.312351,3/25/2020,Other
15,2431.180071,3/25/2020,Solar
15,10762.85203,3/25/2020,Wind
15,37.428187,3/26/2020,Biomass
15,8247.895025,3/26/2020,Coal
15,6464.673911,3/26/2020,Gas
15,16862.65878,3/26/2020,Gas-CC
15,188.228779,3/26/2020,Hydro
15,3731.421825,3/26/2020,Nuclear
15,17.685944,3/26/2020,Other
15,2478.172047,3/26/2020,Solar
15,12195.72757,3/26/2020,Wind
15,36.607797,3/27/2020,Biomass
15,8369.526496,3/27/2020,Coal
15,7102.987136,3/27/2020,Gas
15,18611.2741,3/27/2020,Gas-CC
15,134.675246,3/27/2020,Hydro
15,3733.038264,3/27/2020,Nuclear
15,-13.809954,3/27/2020,Other
15,1782.217674,3/27/2020,Solar
15,9596.369333,3/27/2020,Wind
15,35.32204,3/28/2020,Biomass
15,4721.166897,3/28/2020,Coal
15,1787.894095,3/28/2020,Gas
15,13675.99863,3/28/2020,Gas-CC
15,143.159488,3/28/2020,Hydro
15,3732.538845,3/28/2020,Nuclear
15,0.62994,3/28/2020,Other
15,1975.375416,3/28/2020,Solar
15,15461.08406,3/28/2020,Wind
15,36.771653,3/29/2020,Biomass
15,5852.493047,3/29/2020,Coal
15,2634.818212,3/29/2020,Gas
15,16190.91254,3/29/2020,Gas-CC
15,143.024572,3/29/2020,Hydro
15,3734.925618,3/29/2020,Nuclear
15,-10.368019,3/29/2020,Other
15,1843.503114,3/29/2020,Solar
15,6559.474263,3/29/2020,Wind
15,39.216571,3/30/2020,Biomass
15,7673.297227,3/30/2020,Coal
15,3370.622007,3/30/2020,Gas
15,15625.95973,3/30/2020,Gas-CC
15,142.340227,3/30/2020,Hydro
15,3730.721708,3/30/2020,Nuclear
15,-8.673452,3/30/2020,Other
15,1858.687363,3/30/2020,Solar
15,8801.373917,3/30/2020,Wind
15,38.157545,3/31/2020,Biomass
15,8163.680472,3/31/2020,Coal
15,3684.683049,3/31/2020,Gas
15,17938.95524,3/31/2020,Gas-CC
15,142.240468,3/31/2020,Hydro
15,3733.620231,3/31/2020,Nuclear
15,-2.742556,3/31/2020,Other
15,2550.457004,3/31/2020,Solar
15,2909.000466,3/31/2020,Wind
22,37.98453,3/1/2020,Biomass
22,4744.220319,3/1/2020,Coal
22,1012.635595,3/1/2020,Gas
22,12367.47916,3/1/2020,Gas-CC
22,124.856548,3/1/2020,Hydro
22,5099.083928,3/1/2020,Nuclear
22,-4.023965,3/1/2020,Other
22,0.007,3/1/2020,Solar
22,13780.62836,3/1/2020,Wind
22,36.128951,3/2/2020,Biomass
22,6859.746729,3/2/2020,Coal
22,2325.652196,3/2/2020,Gas
22,15616.34525,3/2/2020,Gas-CC
22,159.987234,3/2/2020,Hydro
22,5095.01235,3/2/2020,Nuclear
22,0.607381,3/2/2020,Other
22,0.0035,3/2/2020,Solar
22,9153.249618,3/2/2020,Wind
22,37.443806,3/3/2020,Biomass
22,8846.638574,3/3/2020,Coal
22,1680.598945,3/3/2020,Gas
22,16543.75093,3/3/2020,Gas-CC
22,156.836669,3/3/2020,Hydro
22,5091.272198,3/3/2020,Nuclear
22,-4.321506,3/3/2020,Other
22,0.0035,3/3/2020,Solar
22,7257.269705,3/3/2020,Wind
22,38.13953,3/4/2020,Biomass
22,6279.667336,3/4/2020,Coal
22,1457.167336,3/4/2020,Gas
22,16182.00263,3/4/2020,Gas-CC
22,110.817538,3/4/2020,Hydro
22,5086.802247,3/4/2020,Nuclear
22,3.068554,3/4/2020,Other
22,0.072265,3/4/2020,Solar
22,10505.4498,3/4/2020,Wind
22,38.442801,3/5/2020,Biomass
22,5878.343228,3/5/2020,Coal
22,2093.522061,3/5/2020,Gas
22,15319.05644,3/5/2020,Gas-CC
22,147.480759,3/5/2020,Hydro
22,5090.692413,3/5/2020,Nuclear
22,0.315235,3/5/2020,Other
22,0.0035,3/5/2020,Solar
22,9349.45521,3/5/2020,Wind
22,39.193396,3/6/2020,Biomass
22,4133.116425,3/6/2020,Coal
22,769.12795,3/6/2020,Gas
22,11844.09137,3/6/2020,Gas-CC
22,113.313995,3/6/2020,Hydro
22,5090.838036,3/6/2020,Nuclear
22,-1.930328,3/6/2020,Other
22,0.0035,3/6/2020,Solar
22,15261.62105,3/6/2020,Wind
22,40.882563,3/7/2020,Biomass
22,5030.275591,3/7/2020,Coal
22,667.37129,3/7/2020,Gas
22,8501.85818,3/7/2020,Gas-CC
22,76.213791,3/7/2020,Hydro
22,5091.287645,3/7/2020,Nuclear
22,1.766136,3/7/2020,Other
22,0.0035,3/7/2020,Solar
22,18003.07859,3/7/2020,Wind
22,39.493255,3/8/2020,Biomass
22,4980.087132,3/8/2020,Coal
22,766.478631,3/8/2020,Gas
22,7881.653768,3/8/2020,Gas-CC
22,75.740786,3/8/2020,Hydro
22,5091.069606,3/8/2020,Nuclear
22,0.259495,3/8/2020,Other
22,0.0035,3/8/2020,Solar
22,18684.44161,3/8/2020,Wind
22,39.155106,3/9/2020,Biomass
22,5872.202394,3/9/2020,Coal
22,2326.177949,3/9/2020,Gas
22,19188.04489,3/9/2020,Gas-CC
22,152.678408,3/9/2020,Hydro
22,5091.206876,3/9/2020,Nuclear
22,4.718716,3/9/2020,Other
22,0.005143,3/9/2020,Solar
22,6283.850783,3/9/2020,Wind
22,38.896901,3/10/2020,Biomass
22,3543.244353,3/10/2020,Coal
22,2251.45949,3/10/2020,Gas
22,14711.92164,3/10/2020,Gas-CC
22,86.464818,3/10/2020,Hydro
22,5083.080683,3/10/2020,Nuclear
22,-3.99103,3/10/2020,Other
22,0.0035,3/10/2020,Solar
22,15485.83874,3/10/2020,Wind
22,38.033983,3/11/2020,Biomass
22,5746.600431,3/11/2020,Coal
22,3298.932093,3/11/2020,Gas
22,18305.59192,3/11/2020,Gas-CC
22,109.716402,3/11/2020,Hydro
22,5080.994361,3/11/2020,Nuclear
22,-0.827819,3/11/2020,Other
22,0.0035,3/11/2020,Solar
22,10625.80673,3/11/2020,Wind
22,35.152034,3/12/2020,Biomass
22,7173.913681,3/12/2020,Coal
22,4603.743933,3/12/2020,Gas
22,19175.51687,3/12/2020,Gas-CC
22,75.783455,3/12/2020,Hydro
22,5078.420012,3/12/2020,Nuclear
22,-4.076076,3/12/2020,Other
22,0.0035,3/12/2020,Solar
22,7065.976616,3/12/2020,Wind
22,33.320996,3/13/2020,Biomass
22,7136.626837,3/13/2020,Coal
22,3986.230944,3/13/2020,Gas
22,17426.7503,3/13/2020,Gas-CC
22,79.126196,3/13/2020,Hydro
22,4133.804184,3/13/2020,Nuclear
22,-1.358546,3/13/2020,Other
22,0.0035,3/13/2020,Solar
22,7367.299575,3/13/2020,Wind
22,35.065138,3/14/2020,Biomass
22,6598.953873,3/14/2020,Coal
22,2960.642714,3/14/2020,Gas
22,17346.2854,3/14/2020,Gas-CC
22,157.040545,3/14/2020,Hydro
22,3716.845143,3/14/2020,Nuclear
22,-1.076309,3/14/2020,Other
22,0.0035,3/14/2020,Solar
22,8878.713692,3/14/2020,Wind
22,35.27319,3/15/2020,Biomass
22,6500.738641,3/15/2020,Coal
22,4612.441565,3/15/2020,Gas
22,16647.12102,3/15/2020,Gas-CC
22,159.092287,3/15/2020,Hydro
22,3727.793499,3/15/2020,Nuclear
22,-11.323812,3/15/2020,Other
22,0.0035,3/15/2020,Solar
22,7311.151211,3/15/2020,Wind
22,37.320756,3/16/2020,Biomass
22,6046.00098,3/16/2020,Coal
22,3800.192777,3/16/2020,Gas
22,16722.53451,3/16/2020,Gas-CC
22,161.433291,3/16/2020,Hydro
22,3738.950179,3/16/2020,Nuclear
22,-1.016244,3/16/2020,Other
22,0.0035,3/16/2020,Solar
22,9047.543083,3/16/2020,Wind
22,35.178364,3/17/2020,Biomass
22,7869.874588,3/17/2020,Coal
22,5587.563909,3/17/2020,Gas
22,17100.67134,3/17/2020,Gas-CC
22,161.40294,3/17/2020,Hydro
22,3738.026894,3/17/2020,Nuclear
22,1.540631,3/17/2020,Other
22,0,3/17/2020,Solar
22,6494.817257,3/17/2020,Wind
22,35.052805,3/18/2020,Biomass
22,7578.241705,3/18/2020,Coal
22,3074.988165,3/18/2020,Gas
22,15990.6589,3/18/2020,Gas-CC
22,162.6807,3/18/2020,Hydro
22,3735.826971,3/18/2020,Nuclear
22,-4.72836,3/18/2020,Other
22,0,3/18/2020,Solar
22,12186.55672,3/18/2020,Wind
22,33.449745,3/19/2020,Biomass
22,7192.097497,3/19/2020,Coal
22,2870.840831,3/19/2020,Gas
22,14992.91226,3/19/2020,Gas-CC
22,171.294005,3/19/2020,Hydro
22,3734.388799,3/19/2020,Nuclear
22,3.588889,3/19/2020,Other
22,0,3/19/2020,Solar
22,15062.82518,3/19/2020,Wind
22,39.011141,3/20/2020,Biomass
22,7957.201986,3/20/2020,Coal
22,3267.664394,3/20/2020,Gas
22,15862.22799,3/20/2020,Gas-CC
22,169.635905,3/20/2020,Hydro
22,3734.827385,3/20/2020,Nuclear
22,1.989217,3/20/2020,Other
22,4.420856,3/20/2020,Solar
22,8201.258341,3/20/2020,Wind
22,39.028664,3/21/2020,Biomass
22,7791.292226,3/21/2020,Coal
22,4519.220581,3/21/2020,Gas
22,17260.33366,3/21/2020,Gas-CC
22,193.765865,3/21/2020,Hydro
22,3740.229196,3/21/2020,Nuclear
22,-8.50685,3/21/2020,Other
22,0,3/21/2020,Solar
22,3520.694807,3/21/2020,Wind
22,39.36114,3/22/2020,Biomass
22,6485.962693,3/22/2020,Coal
22,3217.467999,3/22/2020,Gas
22,15188.72648,3/22/2020,Gas-CC
22,234.650437,3/22/2020,Hydro
22,3739.66865,3/22/2020,Nuclear
22,-9.991644,3/22/2020,Other
22,0,3/22/2020,Solar
22,8733.339207,3/22/2020,Wind
22,39.280382,3/23/2020,Biomass
22,7897.550678,3/23/2020,Coal
22,3343.806777,3/23/2020,Gas
22,13310.9619,3/23/2020,Gas-CC
22,190.975946,3/23/2020,Hydro
22,3738.487276,3/23/2020,Nuclear
22,0.210373,3/23/2020,Other
22,0.178454,3/23/2020,Solar
22,12269.15358,3/23/2020,Wind
22,38.276152,3/24/2020,Biomass
22,8379.350812,3/24/2020,Coal
22,8408.646581,3/24/2020,Gas
22,17773.91015,3/24/2020,Gas-CC
22,208.92621,3/24/2020,Hydro
22,3737.056311,3/24/2020,Nuclear
22,5.376285,3/24/2020,Other
22,0,3/24/2020,Solar
22,3947.821858,3/24/2020,Wind
22,38.471841,3/25/2020,Biomass
22,7183.16513,3/25/2020,Coal
22,4041.404337,3/25/2020,Gas
22,15012.71726,3/25/2020,Gas-CC
22,161.026028,3/25/2020,Hydro
22,3731.329662,3/25/2020,Nuclear
22,8.074113,3/25/2020,Other
22,0,3/25/2020,Solar
22,15299.1977,3/25/2020,Wind
22,37.589899,3/26/2020,Biomass
22,6372.517619,3/26/2020,Coal
22,3212.537967,3/26/2020,Gas
22,15638.50389,3/26/2020,Gas-CC
22,178.968525,3/26/2020,Hydro
22,3733.807251,3/26/2020,Nuclear
22,-1.945152,3/26/2020,Other
22,0,3/26/2020,Solar
22,16891.76827,3/26/2020,Wind
22,36.641112,3/27/2020,Biomass
22,5746.266388,3/27/2020,Coal
22,2534.164888,3/27/2020,Gas
22,17150.39739,3/27/2020,Gas-CC
22,107.797295,3/27/2020,Hydro
22,3730.679597,3/27/2020,Nuclear
22,-0.513122,3/27/2020,Other
22,0,3/27/2020,Solar
22,16455.11309,3/27/2020,Wind
22,37.498688,3/28/2020,Biomass
22,6455.370689,3/28/2020,Coal
22,2571.649244,3/28/2020,Gas
22,16669.60941,3/28/2020,Gas-CC
22,105.855773,3/28/2020,Hydro
22,3732.652131,3/28/2020,Nuclear
22,3.729912,3/28/2020,Other
22,2.33347,3/28/2020,Solar
22,7526.142087,3/28/2020,Wind
22,38.558972,3/29/2020,Biomass
22,4964.003628,3/29/2020,Coal
22,1591.439376,3/29/2020,Gas
22,14401.8193,3/29/2020,Gas-CC
22,108.696729,3/29/2020,Hydro
22,3735.767228,3/29/2020,Nuclear
22,-0.418115,3/29/2020,Other
22,2.177934,3/29/2020,Solar
22,13158.26836,3/29/2020,Wind
22,38.066648,3/30/2020,Biomass
22,7117.338586,3/30/2020,Coal
22,1989.839788,3/30/2020,Gas
22,16322.45204,3/30/2020,Gas-CC
22,108.623482,3/30/2020,Hydro
22,3733.462144,3/30/2020,Nuclear
22,-1.333641,3/30/2020,Other
22,0,3/30/2020,Solar
22,10535.79209,3/30/2020,Wind
22,35.955067,3/31/2020,Biomass
22,4849.823004,3/31/2020,Coal
22,3177.212335,3/31/2020,Gas
22,14466.95883,3/31/2020,Gas-CC
22,110.632116,3/31/2020,Hydro
22,3733.172676,3/31/2020,Nuclear
22,-0.086303,3/31/2020,Other
22,0,3/31/2020,Solar
22,11667.29715,3/31/2020,Wind
23,38.062017,3/1/2020,Biomass
23,5123.68651,3/1/2020,Coal
23,937.10185,3/1/2020,Gas
23,10915.37687,3/1/2020,Gas-CC
23,126.2898,3/1/2020,Hydro
23,5100.241036,3/1/2020,Nuclear
23,-5.940956,3/1/2020,Other
23,0.0035,3/1/2020,Solar
23,12752.7473,3/1/2020,Wind
23,36.296084,3/2/2020,Biomass
23,5497.931742,3/2/2020,Coal
23,1437.835218,3/2/2020,Gas
23,14171.06889,3/2/2020,Gas-CC
23,90.921728,3/2/2020,Hydro
23,5099.173359,3/2/2020,Nuclear
23,-3.46707,3/2/2020,Other
23,0.0035,3/2/2020,Solar
23,10456.85481,3/2/2020,Wind
23,36.561874,3/3/2020,Biomass
23,6900.645323,3/3/2020,Coal
23,1096.200401,3/3/2020,Gas
23,15660.85737,3/3/2020,Gas-CC
23,49.051515,3/3/2020,Hydro
23,5091.336098,3/3/2020,Nuclear
23,-2.608537,3/3/2020,Other
23,0.0035,3/3/2020,Solar
23,8331.668536,3/3/2020,Wind
23,38.174574,3/4/2020,Biomass
23,5697.475877,3/4/2020,Coal
23,1099.057127,3/4/2020,Gas
23,14612.32705,3/4/2020,Gas-CC
23,71.467594,3/4/2020,Hydro
23,5087.318736,3/4/2020,Nuclear
23,9.269914,3/4/2020,Other
23,0.0035,3/4/2020,Solar
23,10733.27645,3/4/2020,Wind
23,37.925199,3/5/2020,Biomass
23,4882.841216,3/5/2020,Coal
23,1632.943368,3/5/2020,Gas
23,14758.42579,3/5/2020,Gas-CC
23,108.358741,3/5/2020,Hydro
23,5090.67819,3/5/2020,Nuclear
23,-0.931007,3/5/2020,Other
23,0.0035,3/5/2020,Solar
23,9338.396376,3/5/2020,Wind
23,39.259212,3/6/2020,Biomass
23,3983.161412,3/6/2020,Coal
23,625.409532,3/6/2020,Gas
23,10269.23582,3/6/2020,Gas-CC
23,72.963418,3/6/2020,Hydro
23,5091.681154,3/6/2020,Nuclear
23,-1.061732,3/6/2020,Other
23,0.0035,3/6/2020,Solar
23,15743.64185,3/6/2020,Wind
23,40.890291,3/7/2020,Biomass
23,4550.822892,3/7/2020,Coal
23,667.504329,3/7/2020,Gas
23,7740.899806,3/7/2020,Gas-CC
23,76.193078,3/7/2020,Hydro
23,5091.188136,3/7/2020,Nuclear
23,-2.61994,3/7/2020,Other
23,0.007,3/7/2020,Solar
23,18228.69642,3/7/2020,Wind
23,39.64584,3/8/2020,Biomass
23,4712.031598,3/8/2020,Coal
23,738.309901,3/8/2020,Gas
23,6774.472067,3/8/2020,Gas-CC
23,75.953709,3/8/2020,Hydro
23,5090.05942,3/8/2020,Nuclear
23,-1.041029,3/8/2020,Other
23,0.007,3/8/2020,Solar
23,18540.64076,3/8/2020,Wind
23,39.036324,3/9/2020,Biomass
23,4903.936012,3/9/2020,Coal
23,1461.821179,3/9/2020,Gas
23,17758.63621,3/9/2020,Gas-CC
23,76.321377,3/9/2020,Hydro
23,5089.205017,3/9/2020,Nuclear
23,-3.561084,3/9/2020,Other
23,0.0035,3/9/2020,Solar
23,7523.221524,3/9/2020,Wind
23,38.85794,3/10/2020,Biomass
23,3688.408001,3/10/2020,Coal
23,1104.706742,3/10/2020,Gas
23,12625.37101,3/10/2020,Gas-CC
23,77.542046,3/10/2020,Hydro
23,5082.586419,3/10/2020,Nuclear
23,-6.909707,3/10/2020,Other
23,0.0035,3/10/2020,Solar
23,16385.52913,3/10/2020,Wind
23,37.923711,3/11/2020,Biomass
23,4621.720754,3/11/2020,Coal
23,1519.280788,3/11/2020,Gas
23,16128.44729,3/11/2020,Gas-CC
23,73.183942,3/11/2020,Hydro
23,5081.127962,3/11/2020,Nuclear
23,0.377637,3/11/2020,Other
23,0.0035,3/11/2020,Solar
23,13332.41632,3/11/2020,Wind
23,34.952248,3/12/2020,Biomass
23,7206.841026,3/12/2020,Coal
23,3048.575471,3/12/2020,Gas
23,17978.72513,3/12/2020,Gas-CC
23,71.614604,3/12/2020,Hydro
23,5075.622764,3/12/2020,Nuclear
23,-5.69048,3/12/2020,Other
23,0.0035,3/12/2020,Solar
23,7468.784766,3/12/2020,Wind
23,33.441853,3/13/2020,Biomass
23,7121.544792,3/13/2020,Coal
23,3688.622957,3/13/2020,Gas
23,17144.23374,3/13/2020,Gas-CC
23,78.391743,3/13/2020,Hydro
23,3833.608948,3/13/2020,Nuclear
23,-3.856863,3/13/2020,Other
23,0.0035,3/13/2020,Solar
23,6488.266128,3/13/2020,Wind
23,36.29748,3/14/2020,Biomass
23,6465.716776,3/14/2020,Coal
23,2241.034075,3/14/2020,Gas
23,16036.14789,3/14/2020,Gas-CC
23,81.646694,3/14/2020,Hydro
23,3717.067188,3/14/2020,Nuclear
23,-2.993597,3/14/2020,Other
23,0.0035,3/14/2020,Solar
23,9674.547623,3/14/2020,Wind
23,34.812028,3/15/2020,Biomass
23,6668.039216,3/15/2020,Coal
23,3391.643684,3/15/2020,Gas
23,16150.83254,3/15/2020,Gas-CC
23,83.227297,3/15/2020,Hydro
23,3728.320684,3/15/2020,Nuclear
23,-4.820035,3/15/2020,Other
23,0.0035,3/15/2020,Solar
23,7074.348002,3/15/2020,Wind
23,37.864931,3/16/2020,Biomass
23,6222.661688,3/16/2020,Coal
23,2566.122022,3/16/2020,Gas
23,15372.53952,3/16/2020,Gas-CC
23,84.697075,3/16/2020,Hydro
23,3743.614742,3/16/2020,Nuclear
23,-1.018002,3/16/2020,Other
23,0.0035,3/16/2020,Solar
23,9800.062766,3/16/2020,Wind
23,35.684221,3/17/2020,Biomass
23,7746.077247,3/17/2020,Coal
23,3724.992002,3/17/2020,Gas
23,16465.37245,3/17/2020,Gas-CC
23,126.004933,3/17/2020,Hydro
23,3738.231849,3/17/2020,Nuclear
23,-2.041307,3/17/2020,Other
23,0,3/17/2020,Solar
23,6833.089399,3/17/2020,Wind
23,35.092518,3/18/2020,Biomass
23,6605.652091,3/18/2020,Coal
23,1808.795652,3/18/2020,Gas
23,14579.16504,3/18/2020,Gas-CC
23,119.050806,3/18/2020,Hydro
23,3736.04304,3/18/2020,Nuclear
23,-1.199754,3/18/2020,Other
23,0,3/18/2020,Solar
23,13531.47784,3/18/2020,Wind
23,33.710362,3/19/2020,Biomass
23,6559.903137,3/19/2020,Coal
23,2142.157048,3/19/2020,Gas
23,14729.2158,3/19/2020,Gas-CC
23,160.832641,3/19/2020,Hydro
23,3734.639757,3/19/2020,Nuclear
23,2.511885,3/19/2020,Other
23,0,3/19/2020,Solar
23,14251.42978,3/19/2020,Wind
23,38.174532,3/20/2020,Biomass
23,6757.512842,3/20/2020,Coal
23,2658.965601,3/20/2020,Gas
23,15208.04311,3/20/2020,Gas-CC
23,123.702577,3/20/2020,Hydro
23,3735.903803,3/20/2020,Nuclear
23,-4.69538,3/20/2020,Other
23,0,3/20/2020,Solar
23,9237.592332,3/20/2020,Wind
23,39.015103,3/21/2020,Biomass
23,8166.346273,3/21/2020,Coal
23,4487.275263,3/21/2020,Gas
23,16707.55438,3/21/2020,Gas-CC
23,173.085648,3/21/2020,Hydro
23,3740.204566,3/21/2020,Nuclear
23,-5.663218,3/21/2020,Other
23,0,3/21/2020,Solar
23,2827.80797,3/21/2020,Wind
23,39.325681,3/22/2020,Biomass
23,6418.928817,3/22/2020,Coal
23,2515.87215,3/22/2020,Gas
23,13446.93687,3/22/2020,Gas-CC
23,173.204038,3/22/2020,Hydro
23,3739.445003,3/22/2020,Nuclear
23,-14.721973,3/22/2020,Other
23,0,3/22/2020,Solar
23,9655.909433,3/22/2020,Wind
23,39.667112,3/23/2020,Biomass
23,7721.928836,3/23/2020,Coal
23,2717.347678,3/23/2020,Gas
23,11819.14637,3/23/2020,Gas-CC
23,165.944282,3/23/2020,Hydro
23,3739.700657,3/23/2020,Nuclear
23,-14.27829,3/23/2020,Other
23,0,3/23/2020,Solar
23,12329.52484,3/23/2020,Wind
23,38.416448,3/24/2020,Biomass
23,8395.977635,3/24/2020,Coal
23,6134.644191,3/24/2020,Gas
23,17274.55931,3/24/2020,Gas-CC
23,208.363934,3/24/2020,Hydro
23,3736.841355,3/24/2020,Nuclear
23,-1.235453,3/24/2020,Other
23,0,3/24/2020,Solar
23,3860.715931,3/24/2020,Wind
23,37.882784,3/25/2020,Biomass
23,6212.350412,3/25/2020,Coal
23,2783.410952,3/25/2020,Gas
23,12940.89146,3/25/2020,Gas-CC
23,163.27915,3/25/2020,Hydro
23,3731.97052,3/25/2020,Nuclear
23,-0.505334,3/25/2020,Other
23,0,3/25/2020,Solar
23,16676.06068,3/25/2020,Wind
23,37.15203,3/26/2020,Biomass
23,6072.115636,3/26/2020,Coal
23,2330.612803,3/26/2020,Gas
23,14616.99085,3/26/2020,Gas-CC
23,162.153022,3/26/2020,Hydro
23,3734.22577,3/26/2020,Nuclear
23,-1.794108,3/26/2020,Other
23,0,3/26/2020,Solar
23,16195.36585,3/26/2020,Wind
23,37.976289,3/27/2020,Biomass
23,5098.728937,3/27/2020,Coal
23,1837.327702,3/27/2020,Gas
23,14617.16921,3/27/2020,Gas-CC
23,107.631661,3/27/2020,Hydro
23,3730.628913,3/27/2020,Nuclear
23,-3.922323,3/27/2020,Other
23,0,3/27/2020,Solar
23,18352.48972,3/27/2020,Wind
23,37.570293,3/28/2020,Biomass
23,5340.768715,3/28/2020,Coal
23,2246.899088,3/28/2020,Gas
23,15406.74446,3/28/2020,Gas-CC
23,105.869609,3/28/2020,Hydro
23,3733.170966,3/28/2020,Nuclear
23,6.081068,3/28/2020,Other
23,0,3/28/2020,Solar
23,8749.497661,3/28/2020,Wind
23,38.600372,3/29/2020,Biomass
23,4593.703167,3/29/2020,Coal
23,1458.229433,3/29/2020,Gas
23,12385.40485,3/29/2020,Gas-CC
23,108.469204,3/29/2020,Hydro
23,3736.158104,3/29/2020,Nuclear
23,-0.087157,3/29/2020,Other
23,0,3/29/2020,Solar
23,14022.14325,3/29/2020,Wind
23,38.122366,3/30/2020,Biomass
23,7416.245569,3/30/2020,Coal
23,1981.228555,3/30/2020,Gas
23,15836.64639,3/30/2020,Gas-CC
23,108.708598,3/30/2020,Hydro
23,3734.151306,3/30/2020,Nuclear
23,3.263829,3/30/2020,Other
23,0,3/30/2020,Solar
23,8916.804089,3/30/2020,Wind
23,35.993814,3/31/2020,Biomass
23,4700.159918,3/31/2020,Coal
23,2204.539128,3/31/2020,Gas
23,11303.79631,3/31/2020,Gas-CC
23,110.376679,3/31/2020,Hydro
23,3733.914047,3/31/2020,Nuclear
23,-1.441934,3/31/2020,Other
23,0,3/31/2020,Solar
23,13955.73623,3/31/2020,Wind
18,37.743501,3/1/2020,Biomass
18,4763.293853,3/1/2020,Coal
18,1255.7624,3/1/2020,Gas
18,13411.8204,3/1/2020,Gas-CC
18,80.588972,3/1/2020,Hydro
18,5100.740957,3/1/2020,Nuclear
18,1.475016,3/1/2020,Other
18,436.967435,3/1/2020,Solar
18,12166.00962,3/1/2020,Wind
18,37.096441,3/2/2020,Biomass
18,8911.131546,3/2/2020,Coal
18,3830.743679,3/2/2020,Gas
18,18004.65887,3/2/2020,Gas-CC
18,118.702929,3/2/2020,Hydro
18,5095.834005,3/2/2020,Nuclear
18,3.777848,3/2/2020,Other
18,161.485511,3/2/2020,Solar
18,3680.01018,3/2/2020,Wind
18,37.226951,3/3/2020,Biomass
18,9002.627589,3/3/2020,Coal
18,2382.412575,3/3/2020,Gas
18,18719.31373,3/3/2020,Gas-CC
18,117.479499,3/3/2020,Hydro
18,5091.395778,3/3/2020,Nuclear
18,-2.062269,3/3/2020,Other
18,207.967698,3/3/2020,Solar
18,4729.388325,3/3/2020,Wind
18,37.934164,3/4/2020,Biomass
18,5754.264842,3/4/2020,Coal
18,1533.569562,3/4/2020,Gas
18,16099.95674,3/4/2020,Gas-CC
18,111.350671,3/4/2020,Hydro
18,5086.085674,3/4/2020,Nuclear
18,0.067248,3/4/2020,Other
18,216.498552,3/4/2020,Solar
18,11338.9508,3/4/2020,Wind
18,37.849411,3/5/2020,Biomass
18,5217.265936,3/5/2020,Coal
18,1974.260181,3/5/2020,Gas
18,15314.48464,3/5/2020,Gas-CC
18,151.107839,3/5/2020,Hydro
18,5092.404231,3/5/2020,Nuclear
18,-0.704049,3/5/2020,Other
18,1554.989746,3/5/2020,Solar
18,8623.146599,3/5/2020,Wind
18,37.861245,3/6/2020,Biomass
18,4425.807133,3/6/2020,Coal
18,1523.211657,3/6/2020,Gas
18,14934.38635,3/6/2020,Gas-CC
18,73.109071,3/6/2020,Hydro
18,5090.956735,3/6/2020,Nuclear
18,-0.207949,3/6/2020,Other
18,1069.482351,3/6/2020,Solar
18,10043.29624,3/6/2020,Wind
18,39.601043,3/7/2020,Biomass
18,4026.377767,3/7/2020,Coal
18,652.742026,3/7/2020,Gas
18,8239.233254,3/7/2020,Gas-CC
18,74.288008,3/7/2020,Hydro
18,5092.028328,3/7/2020,Nuclear
18,0.146568,3/7/2020,Other
18,587.497206,3/7/2020,Solar
18,16932.7221,3/7/2020,Wind
18,39.599134,3/8/2020,Biomass
18,4096.402376,3/8/2020,Coal
18,812.841783,3/8/2020,Gas
18,7139.884288,3/8/2020,Gas-CC
18,73.859368,3/8/2020,Hydro
18,5092.356619,3/8/2020,Nuclear
18,-1.573584,3/8/2020,Other
18,357.406886,3/8/2020,Solar
18,18306.78722,3/8/2020,Wind
18,40.686416,3/9/2020,Biomass
